index,y
2020-01-09 13:20:12.896157,0.5
2020-01-09 13:20:12.951076,0.4
2020-01-09 13:20:13.001173,0.3
2020-01-09 13:20:13.056311,0.2
2020-01-09 13:20:13.111217,0.09
2020-01-09 13:20:13.166199,-0.02
2020-01-09 13:20:13.216278,-0.12
2020-01-09 13:20:13.271224,-0.23
2020-01-09 13:20:13.321371,-0.32
2020-01-09 13:20:13.377019,-0.43
2020-01-09 13:20:13.431248,-0.52
2020-01-09 13:20:13.481309,-0.6
2020-01-09 13:20:13.536656,-0.69
2020-01-09 13:20:13.591323,-0.76
2020-01-09 13:20:13.646266,-0.83
2020-01-09 13:20:13.696352,-0.88
2020-01-09 13:20:13.751186,-0.93
2020-01-09 13:20:13.801195,-0.96
2020-01-09 13:20:13.851272,-0.98
2020-01-09 13:20:13.906190,-1.0
2020-01-09 13:20:13.961242,-1.0
2020-01-09 13:20:14.011746,-0.99
2020-01-09 13:20:14.066192,-0.97
2020-01-09 13:20:14.116461,-0.94
2020-01-09 13:20:14.171341,-0.9
2020-01-09 13:20:14.221410,-0.85
2020-01-09 13:20:14.276265,-0.79
2020-01-09 13:20:14.326368,-0.72
2020-01-09 13:20:14.376464,-0.65
2020-01-09 13:20:14.426701,-0.57
2020-01-09 13:20:14.481294,-0.47
2020-01-09 13:20:14.536251,-0.37
2020-01-09 13:20:14.591182,-0.27
2020-01-09 13:20:14.643235,-0.17
2020-01-09 13:20:14.696196,-0.06
2020-01-09 13:20:14.746579,0.04
2020-01-09 13:20:14.796595,0.14
2020-01-09 13:20:14.851102,0.24
2020-01-09 13:20:14.901124,0.34
2020-01-09 13:20:14.956152,0.44
2020-01-09 13:20:15.011552,0.54
2020-01-09 13:20:15.061904,0.62
2020-01-09 13:20:15.116091,0.7
2020-01-09 13:20:15.166153,0.77
2020-01-09 13:20:15.221067,0.83
2020-01-09 13:20:15.276060,0.89
2020-01-09 13:20:15.326093,0.93
2020-01-09 13:20:15.376191,0.96
2020-01-09 13:20:15.427273,0.98
2020-01-09 13:20:15.481228,1.0
2020-01-09 13:20:15.536087,1.0
2020-01-09 13:20:15.591070,0.99
2020-01-09 13:20:15.641229,0.97
2020-01-09 13:20:15.696204,0.93
2020-01-09 13:20:15.751079,0.89
2020-01-09 13:20:15.801121,0.84
2020-01-09 13:20:15.856074,0.77
2020-01-09 13:20:15.906109,0.71
2020-01-09 13:20:15.956225,0.63
2020-01-09 13:20:16.012103,0.54
2020-01-09 13:20:16.066097,0.45
2020-01-09 13:20:16.116110,0.36
2020-01-09 13:20:16.171078,0.25
2020-01-09 13:20:16.226126,0.15
2020-01-09 13:20:16.281189,0.04
2020-01-09 13:20:16.336141,-0.07
2020-01-09 13:20:16.386167,-0.17
2020-01-09 13:20:16.436226,-0.27
2020-01-09 13:20:16.486237,-0.36
2020-01-09 13:20:16.541195,-0.46
2020-01-09 13:20:16.596183,-0.56
2020-01-09 13:20:16.646259,-0.64
2020-01-09 13:20:16.701158,-0.72
2020-01-09 13:20:16.751219,-0.79
2020-01-09 13:20:16.806462,-0.85
2020-01-09 13:20:16.861099,-0.9
2020-01-09 13:20:16.911122,-0.94
2020-01-09 13:20:16.961224,-0.97
2020-01-09 13:20:17.011752,-0.99
2020-01-09 13:20:17.066158,-1.0
2020-01-09 13:20:17.116210,-1.0
2020-01-09 13:20:17.171164,-0.99
2020-01-09 13:20:17.221208,-0.96
2020-01-09 13:20:17.271320,-0.93
2020-01-09 13:20:17.322189,-0.89
2020-01-09 13:20:17.376101,-0.84
2020-01-09 13:20:17.426150,-0.78
2020-01-09 13:20:17.481186,-0.7
2020-01-09 13:20:17.531223,-0.63
2020-01-09 13:20:17.586134,-0.54
2020-01-09 13:20:17.636193,-0.45
2020-01-09 13:20:17.691159,-0.35
2020-01-09 13:20:17.746172,-0.25
2020-01-09 13:20:17.796215,-0.15
2020-01-09 13:20:17.846309,-0.05
2020-01-09 13:20:17.901040,0.06
2020-01-09 13:20:17.956038,0.17
2020-01-09 13:20:18.006043,0.27
2020-01-09 13:20:18.056150,0.36
2020-01-09 13:20:18.106523,0.45
2020-01-09 13:20:18.161016,0.55
2020-01-09 13:20:18.211025,0.63
2020-01-09 13:20:18.261026,0.7
2020-01-09 13:20:18.311122,0.77
2020-01-09 13:20:18.361642,0.83
2020-01-09 13:20:18.415995,0.89
2020-01-09 13:20:18.466018,0.93
2020-01-09 13:20:18.516031,0.96
2020-01-09 13:20:18.566164,0.98
2020-01-09 13:20:18.621047,1.0
2020-01-09 13:20:18.671061,1.0
2020-01-09 13:20:18.726061,0.99
2020-01-09 13:20:18.781098,0.97
2020-01-09 13:20:18.836078,0.94
2020-01-09 13:20:18.891053,0.89
2020-01-09 13:20:18.941136,0.84
2020-01-09 13:20:18.996022,0.78
2020-01-09 13:20:19.046043,0.71
2020-01-09 13:20:19.101026,0.63
2020-01-09 13:20:19.151032,0.55
2020-01-09 13:20:19.201085,0.46
2020-01-09 13:20:19.256060,0.36
2020-01-09 13:20:19.306340,0.27
2020-01-09 13:20:19.361316,0.16
2020-01-09 13:20:19.411609,0.06
2020-01-09 13:20:19.466091,-0.05
2020-01-09 13:20:19.516099,-0.15
2020-01-09 13:20:19.566123,-0.24
2020-01-09 13:20:19.621084,-0.35
2020-01-09 13:20:19.671105,-0.44
2020-01-09 13:20:19.726145,-0.54
2020-01-09 13:20:19.781264,-0.63
2020-01-09 13:20:19.831271,-0.7
2020-01-09 13:20:19.881470,-0.77
2020-01-09 13:20:19.936105,-0.83
2020-01-09 13:20:19.986114,-0.88
2020-01-09 13:20:20.036154,-0.93
2020-01-09 13:20:20.091137,-0.96
2020-01-09 13:20:20.141488,-0.98
2020-01-09 13:20:20.196171,-1.0
2020-01-09 13:20:20.251133,-1.0
2020-01-09 13:20:20.301137,-0.99
2020-01-09 13:20:20.356232,-0.97
2020-01-09 13:20:20.411195,-0.93
2020-01-09 13:20:20.461746,-0.89
2020-01-09 13:20:20.516158,-0.84
2020-01-09 13:20:20.566236,-0.78
2020-01-09 13:20:20.621119,-0.71
2020-01-09 13:20:20.676080,-0.63
2020-01-09 13:20:20.726187,-0.54
2020-01-09 13:20:20.781090,-0.45
2020-01-09 13:20:20.836051,-0.35
2020-01-09 13:20:20.886075,-0.25
2020-01-09 13:20:20.936166,-0.16
2020-01-09 13:20:20.991151,-0.05
2020-01-09 13:20:21.046009,0.06
2020-01-09 13:20:21.101003,0.17
