index,y
2020-01-07 08:24:47.522848,-0.51
2020-01-07 08:24:47.577704,-0.41
2020-01-07 08:24:47.627775,-0.32
2020-01-07 08:24:47.682727,-0.21
2020-01-07 08:24:47.732792,-0.11
2020-01-07 08:24:47.782893,-0.02
2020-01-07 08:24:47.837688,0.09
2020-01-07 08:24:47.887752,0.19
2020-01-07 08:24:47.937793,0.29
2020-01-07 08:24:47.992726,0.39
2020-01-07 08:24:48.044040,0.48
2020-01-07 08:24:48.094512,0.57
2020-01-07 08:24:48.147757,0.66
2020-01-07 08:24:48.199607,0.73
2020-01-07 08:24:48.253037,0.8
2020-01-07 08:24:48.307763,0.86
2020-01-07 08:24:48.362721,0.91
2020-01-07 08:24:48.417654,0.95
2020-01-07 08:24:48.467684,0.98
2020-01-07 08:24:48.517699,0.99
2020-01-07 08:24:48.572752,1.0
2020-01-07 08:24:48.627745,0.99
2020-01-07 08:24:48.682659,0.98
2020-01-07 08:24:48.737627,0.95
2020-01-07 08:24:48.787667,0.91
2020-01-07 08:24:48.838047,0.86
2020-01-07 08:24:48.892632,0.8
2020-01-07 08:24:48.947682,0.73
2020-01-07 08:24:49.002710,0.66
2020-01-07 08:24:49.057635,0.57
2020-01-07 08:24:49.107956,0.48
2020-01-07 08:24:49.162644,0.38
2020-01-07 08:24:49.217630,0.28
2020-01-07 08:24:49.272620,0.17
2020-01-07 08:24:49.322692,0.07
2020-01-07 08:24:49.374055,-0.03
2020-01-07 08:24:49.427748,-0.14
2020-01-07 08:24:49.477766,-0.23
2020-01-07 08:24:49.532744,-0.34
2020-01-07 08:24:49.587752,-0.44
2020-01-07 08:24:49.638089,-0.53
2020-01-07 08:24:49.692699,-0.62
2020-01-07 08:24:49.742745,-0.69
2020-01-07 08:24:49.797708,-0.77
2020-01-07 08:24:49.847788,-0.83
2020-01-07 08:24:49.902834,-0.89
2020-01-07 08:24:49.957698,-0.93
2020-01-07 08:24:50.007739,-0.96
2020-01-07 08:24:50.062706,-0.99
2020-01-07 08:24:50.112767,-1.0
2020-01-07 08:24:50.167761,-1.0
2020-01-07 08:24:50.222736,-0.99
2020-01-07 08:24:50.277734,-0.96
2020-01-07 08:24:50.332797,-0.93
2020-01-07 08:24:50.382881,-0.89
2020-01-07 08:24:50.437837,-0.83
2020-01-07 08:24:50.492903,-0.77
2020-01-07 08:24:50.547739,-0.69
2020-01-07 08:24:50.597747,-0.62
2020-01-07 08:24:50.647792,-0.53
2020-01-07 08:24:50.702808,-0.44
2020-01-07 08:24:50.757732,-0.34
2020-01-07 08:24:50.812719,-0.23
2020-01-07 08:24:50.862841,-0.13
2020-01-07 08:24:50.912914,-0.03
2020-01-07 08:24:50.969813,0.08
2020-01-07 08:24:51.022629,0.19
2020-01-07 08:24:51.072649,0.28
2020-01-07 08:24:51.122734,0.38
2020-01-07 08:24:51.177736,0.48
2020-01-07 08:24:51.232635,0.57
2020-01-07 08:24:51.287653,0.66
2020-01-07 08:24:51.342591,0.74
2020-01-07 08:24:51.397578,0.81
2020-01-07 08:24:51.447643,0.86
2020-01-07 08:24:51.497655,0.91
2020-01-07 08:24:51.552570,0.95
2020-01-07 08:24:51.602611,0.98
2020-01-07 08:24:51.652650,0.99
2020-01-07 08:24:51.707799,1.0
2020-01-07 08:24:51.758584,1.0
2020-01-07 08:24:51.812653,0.98
2020-01-07 08:24:51.867655,0.95
2020-01-07 08:24:51.917704,0.92
2020-01-07 08:24:51.973188,0.87
2020-01-07 08:24:52.023714,0.81
2020-01-07 08:24:52.077611,0.75
2020-01-07 08:24:52.132604,0.67
2020-01-07 08:24:52.187621,0.58
2020-01-07 08:24:52.242730,0.49
2020-01-07 08:24:52.296878,0.4
2020-01-07 08:24:52.347611,0.3
2020-01-07 08:24:52.397615,0.2
2020-01-07 08:24:52.452588,0.09
2020-01-07 08:24:52.502905,-0.01
2020-01-07 08:24:52.559532,-0.12
2020-01-07 08:24:52.612744,-0.23
2020-01-07 08:24:52.667897,-0.33
2020-01-07 08:24:52.722776,-0.43
2020-01-07 08:24:52.777796,-0.53
2020-01-07 08:24:52.832675,-0.62
2020-01-07 08:24:52.892800,-0.69
2020-01-07 08:24:52.942846,-0.78
2020-01-07 08:24:52.997663,-0.84
2020-01-07 08:24:53.047750,-0.89
2020-01-07 08:24:53.099861,-0.93
2020-01-07 08:24:53.152658,-0.97
2020-01-07 08:24:53.207660,-0.99
2020-01-07 08:24:53.262657,-1.0
2020-01-07 08:24:53.312859,-1.0
2020-01-07 08:24:53.363465,-0.99
2020-01-07 08:24:53.417713,-0.96
2020-01-07 08:24:53.472686,-0.93
2020-01-07 08:24:53.527653,-0.88
2020-01-07 08:24:53.577710,-0.83
2020-01-07 08:24:53.628646,-0.78
2020-01-07 08:24:53.682627,-0.7
2020-01-07 08:24:53.732721,-0.62
2020-01-07 08:24:53.787695,-0.53
2020-01-07 08:24:53.837783,-0.44
2020-01-07 08:24:53.891385,-0.35
2020-01-07 08:24:53.942965,-0.25
2020-01-07 08:24:53.997738,-0.14
2020-01-07 08:24:54.052654,-0.03
2020-01-07 08:24:54.107498,0.08
2020-01-07 08:24:54.157617,0.18
2020-01-07 08:24:54.212651,0.29
2020-01-07 08:24:54.262961,0.38
2020-01-07 08:24:54.317525,0.48
2020-01-07 08:24:54.367650,0.57
2020-01-07 08:24:54.419293,0.65
2020-01-07 08:24:54.472580,0.73
2020-01-07 08:24:54.522988,0.79
2020-01-07 08:24:54.577615,0.85
2020-01-07 08:24:54.627863,0.9
2020-01-07 08:24:54.678593,0.94
2020-01-07 08:24:54.732570,0.97
2020-01-07 08:24:54.782572,0.99
2020-01-07 08:24:54.837551,1.0
2020-01-07 08:24:54.887619,1.0
2020-01-07 08:24:54.942688,0.98
2020-01-07 08:24:54.997573,0.96
2020-01-07 08:24:55.047657,0.92
2020-01-07 08:24:55.097913,0.88
2020-01-07 08:24:55.148055,0.83
2020-01-07 08:24:55.202631,0.76
2020-01-07 08:24:55.253308,0.7
2020-01-07 08:24:55.307604,0.61
2020-01-07 08:24:55.357611,0.53
2020-01-07 08:24:55.407758,0.44
2020-01-07 08:24:55.458075,0.35
2020-01-07 08:24:55.520587,0.26
2020-01-07 08:24:55.570678,0.14
2020-01-07 08:24:55.622646,0.03
2020-01-07 08:24:55.672744,-0.07
2020-01-07 08:24:55.723010,-0.17
2020-01-07 08:24:55.810997,-0.26
2020-01-07 08:24:55.895798,-0.27
2020-01-07 08:24:55.946126,-0.41
2020-01-07 08:24:56.000486,-0.66
2020-01-07 08:24:56.074799,-0.67
2020-01-07 08:24:56.129175,-0.83
2020-01-07 08:24:56.184774,-0.89
2020-01-07 08:24:56.238803,-0.93
2020-01-07 08:24:56.290891,-0.96
2020-01-07 08:24:56.342984,-0.99
2020-01-07 08:24:56.411146,-1.0
2020-01-07 08:24:56.464099,-1.0
2020-01-07 08:24:56.518181,-0.98
2020-01-07 08:24:56.568817,-0.96
2020-01-07 08:24:56.621648,-0.92
2020-01-07 08:24:56.673175,-0.88
2020-01-07 08:24:56.724211,-0.82
2020-01-07 08:24:56.783473,-0.76
2020-01-07 08:24:56.847991,-0.67
2020-01-07 08:24:56.905279,-0.66
2020-01-07 08:24:56.971788,-0.48
2020-01-07 08:24:57.021931,-0.37
2020-01-07 08:24:57.072831,-0.26
2020-01-07 08:24:57.123163,-0.17
2020-01-07 08:24:57.177782,-0.06
2020-01-07 08:24:57.227875,0.04
2020-01-07 08:24:57.282937,0.15
2020-01-07 08:24:57.333634,0.25
2020-01-07 08:24:57.432898,0.32
2020-01-07 08:24:57.487623,0.53
2020-01-07 08:24:57.538551,0.62
2020-01-07 08:24:57.593683,0.7
2020-01-07 08:24:57.643697,0.77
2020-01-07 08:24:57.697625,0.83
2020-01-07 08:24:57.747742,0.88
2020-01-07 08:24:57.798388,0.92
2020-01-07 08:24:57.852572,0.96
2020-01-07 08:24:57.902696,0.98
2020-01-07 08:24:57.953732,1.0
2020-01-07 08:24:58.007546,1.0
2020-01-07 08:24:58.058161,1.0
2020-01-07 08:24:58.112644,0.97
2020-01-07 08:24:58.167617,0.94
2020-01-07 08:24:58.222590,0.89
2020-01-07 08:24:58.272600,0.84
2020-01-07 08:24:58.324311,0.81
2020-01-07 08:24:58.377705,0.71
2020-01-07 08:24:58.428363,0.64
2020-01-07 08:24:58.482638,0.55
2020-01-07 08:24:58.543182,0.47
2020-01-07 08:24:58.597560,0.35
2020-01-07 08:24:58.647621,0.25
2020-01-07 08:24:58.697632,0.15
2020-01-07 08:24:58.752584,0.04
2020-01-07 08:24:58.802679,-0.06
2020-01-07 08:24:58.852990,-0.15
2020-01-07 08:24:58.907770,-0.26
2020-01-07 08:24:58.957824,-0.36
2020-01-07 08:24:59.012731,-0.46
2020-01-07 08:24:59.062954,-0.54
2020-01-07 08:24:59.113496,-0.63
2020-01-07 08:24:59.167676,-0.71
2020-01-07 08:24:59.222597,-0.78
2020-01-07 08:24:59.272707,-0.84
2020-01-07 08:24:59.328536,-0.89
2020-01-07 08:24:59.382556,-0.94
2020-01-07 08:24:59.432588,-0.97
2020-01-07 08:24:59.482778,-0.99
2020-01-07 08:24:59.537770,-1.0
2020-01-07 08:24:59.592677,-1.0
2020-01-07 08:24:59.647650,-0.98
2020-01-07 08:24:59.702597,-0.96
2020-01-07 08:24:59.757581,-0.92
2020-01-07 08:24:59.807589,-0.88
2020-01-07 08:24:59.862609,-0.82
2020-01-07 08:24:59.917570,-0.75
2020-01-07 08:24:59.973009,-0.68
2020-01-07 08:25:00.023306,-0.6
2020-01-07 08:25:00.077707,-0.51
2020-01-07 08:25:00.132895,-0.41
2020-01-07 08:25:00.182968,-0.32
2020-01-07 08:25:00.237550,-0.21
2020-01-07 08:25:00.287623,-0.11
2020-01-07 08:25:00.338130,-0.01
2020-01-07 08:25:00.392607,0.1
2020-01-07 08:25:00.447471,0.21
2020-01-07 08:25:00.497518,0.3
2020-01-07 08:25:00.547583,0.4
2020-01-07 08:25:00.602601,0.49
2020-01-07 08:25:00.657508,0.59
2020-01-07 08:25:00.712561,0.67
2020-01-07 08:25:00.767455,0.75
2020-01-07 08:25:00.822453,0.82
2020-01-07 08:25:00.872500,0.87
2020-01-07 08:25:00.922659,0.92
2020-01-07 08:25:00.977554,0.95
2020-01-07 08:25:01.027754,0.98
2020-01-07 08:25:01.082521,1.0
2020-01-07 08:25:01.132801,1.0
2020-01-07 08:25:01.185556,1.0
2020-01-07 08:25:01.237616,0.98
2020-01-07 08:25:01.292501,0.95
2020-01-07 08:25:01.347429,0.91
2020-01-07 08:25:01.397637,0.86
2020-01-07 08:25:01.448073,0.8
2020-01-07 08:25:01.502447,0.73
2020-01-07 08:25:01.552455,0.66
2020-01-07 08:25:01.602465,0.58
2020-01-07 08:25:01.652517,0.5
2020-01-07 08:25:01.702765,0.41
2020-01-07 08:25:01.757490,0.31
2020-01-07 08:25:01.812611,0.2
2020-01-07 08:25:01.867431,0.09
2020-01-07 08:25:01.917494,-0.01
2020-01-07 08:25:01.967611,-0.11
2020-01-07 08:25:02.022535,-0.22
2020-01-07 08:25:02.072582,-0.31
2020-01-07 08:25:02.127515,-0.42
2020-01-07 08:25:02.177559,-0.5
2020-01-07 08:25:02.233312,-0.6
2020-01-07 08:25:02.287534,-0.68
2020-01-07 08:25:02.342522,-0.76
2020-01-07 08:25:02.397524,-0.82
2020-01-07 08:25:02.447603,-0.88
2020-01-07 08:25:02.497819,-0.92
2020-01-07 08:25:02.552562,-0.96
2020-01-07 08:25:02.607502,-0.98
2020-01-07 08:25:02.657524,-1.0
2020-01-07 08:25:02.709189,-1.0
2020-01-07 08:25:02.760537,-0.99
2020-01-07 08:25:02.812539,-0.97
2020-01-07 08:25:02.867547,-0.94
2020-01-07 08:25:02.917553,-0.91
2020-01-07 08:25:02.967676,-0.86
2020-01-07 08:25:03.022540,-0.8
2020-01-07 08:25:03.072667,-0.73
2020-01-07 08:25:03.127479,-0.65
2020-01-07 08:25:03.177555,-0.57
2020-01-07 08:25:03.227590,-0.49
2020-01-07 08:25:03.283823,-0.39
2020-01-07 08:25:03.337502,-0.29
2020-01-07 08:25:03.387534,-0.19
2020-01-07 08:25:03.442527,-0.08
2020-01-07 08:25:03.497493,0.03
2020-01-07 08:25:03.547579,0.13
2020-01-07 08:25:03.602483,0.24
2020-01-07 08:25:03.657449,0.34
2020-01-07 08:25:03.707521,0.44
2020-01-07 08:25:03.757570,0.52
2020-01-07 08:25:03.808228,0.6
2020-01-07 08:25:03.862673,0.69
2020-01-07 08:25:03.917506,0.76
2020-01-07 08:25:03.972556,0.83
2020-01-07 08:25:04.022642,0.88
2020-01-07 08:25:04.077508,0.93
2020-01-07 08:25:04.132401,0.96
2020-01-07 08:25:04.187392,0.99
2020-01-07 08:25:04.237399,1.0
2020-01-07 08:25:04.287457,1.0
2020-01-07 08:25:04.337541,0.99
2020-01-07 08:25:04.392398,0.97
2020-01-07 08:25:04.442434,0.94
2020-01-07 08:25:04.492444,0.9
2020-01-07 08:25:04.542488,0.85
2020-01-07 08:25:04.592531,0.8
2020-01-07 08:25:04.647466,0.72
2020-01-07 08:25:04.702414,0.64
2020-01-07 08:25:04.752473,0.56
2020-01-07 08:25:04.802483,0.48
2020-01-07 08:25:04.857494,0.38
2020-01-07 08:25:04.912406,0.28
2020-01-07 08:25:04.967456,0.17
2020-01-07 08:25:05.022391,0.06
2020-01-07 08:25:05.072554,-0.04
2020-01-07 08:25:05.127502,-0.15
2020-01-07 08:25:05.182503,-0.26
2020-01-07 08:25:05.232515,-0.35
2020-01-07 08:25:05.287497,-0.45
2020-01-07 08:25:05.337646,-0.54
2020-01-07 08:25:05.392652,-0.63
2020-01-07 08:25:05.447545,-0.71
2020-01-07 08:25:05.502654,-0.78
2020-01-07 08:25:05.557575,-0.85
2020-01-07 08:25:05.607583,-0.9
2020-01-07 08:25:05.657671,-0.94
2020-01-07 08:25:05.712501,-0.97
2020-01-07 08:25:05.762544,-0.99
2020-01-07 08:25:05.817534,-1.0
2020-01-07 08:25:05.868016,-1.0
2020-01-07 08:25:05.919720,-0.99
2020-01-07 08:25:05.972472,-0.96
2020-01-07 08:25:06.022477,-0.93
2020-01-07 08:25:06.072480,-0.89
2020-01-07 08:25:06.122545,-0.84
2020-01-07 08:25:06.172665,-0.78
2020-01-07 08:25:06.227482,-0.71
2020-01-07 08:25:06.277491,-0.64
2020-01-07 08:25:06.332503,-0.55
2020-01-07 08:25:06.382604,-0.46
2020-01-07 08:25:06.432970,-0.37
2020-01-07 08:25:06.487522,-0.26
2020-01-07 08:25:06.542512,-0.16
2020-01-07 08:25:06.597520,-0.05
2020-01-07 08:25:06.652474,0.06
2020-01-07 08:25:06.702925,0.16
2020-01-07 08:25:06.757553,0.27
2020-01-07 08:25:06.812358,0.37
2020-01-07 08:25:06.862426,0.46
2020-01-07 08:25:06.912518,0.55
2020-01-07 08:25:06.967574,0.64
2020-01-07 08:25:07.022395,0.72
2020-01-07 08:25:07.072411,0.79
2020-01-07 08:25:07.127376,0.85
2020-01-07 08:25:07.177400,0.9
2020-01-07 08:25:07.232353,0.94
2020-01-07 08:25:07.282384,0.97
2020-01-07 08:25:07.332387,0.99
2020-01-07 08:25:07.387406,1.0
2020-01-07 08:25:07.437424,1.0
2020-01-07 08:25:07.492416,0.98
2020-01-07 08:25:07.547408,0.96
2020-01-07 08:25:07.602574,0.92
2020-01-07 08:25:07.657367,0.88
2020-01-07 08:25:07.707398,0.82
2020-01-07 08:25:07.757407,0.76
2020-01-07 08:25:07.807536,0.69
2020-01-07 08:25:07.862424,0.61
2020-01-07 08:25:07.917487,0.52
2020-01-07 08:25:07.969470,0.43
2020-01-07 08:25:08.022350,0.33
2020-01-07 08:25:08.072358,0.23
2020-01-07 08:25:08.122378,0.14
2020-01-07 08:25:08.172415,0.04
2020-01-07 08:25:08.223005,-0.06
2020-01-07 08:25:08.273948,-0.16
2020-01-07 08:25:08.327494,-0.27
2020-01-07 08:25:08.382464,-0.37
2020-01-07 08:25:08.432574,-0.47
2020-01-07 08:25:08.482645,-0.55
2020-01-07 08:25:08.533567,-0.63
2020-01-07 08:25:08.587459,-0.71
2020-01-07 08:25:08.637460,-0.78
2020-01-07 08:25:08.692487,-0.84
2020-01-07 08:25:08.747276,-0.89
2020-01-07 08:25:08.798361,-0.94
2020-01-07 08:25:08.853168,-0.97
2020-01-07 08:25:08.903387,-0.99
2020-01-07 08:25:08.953421,-1.0
2020-01-07 08:25:09.009928,-1.0
2020-01-07 08:25:09.063057,-0.98
2020-01-07 08:25:09.118324,-0.96
2020-01-07 08:25:09.172490,-0.92
2020-01-07 08:25:09.222517,-0.88
2020-01-07 08:25:09.277514,-0.82
2020-01-07 08:25:09.335366,-0.76
2020-01-07 08:25:09.387476,-0.68
2020-01-07 08:25:09.437492,-0.6
2020-01-07 08:25:09.492535,-0.51
2020-01-07 08:25:09.542991,-0.42
2020-01-07 08:25:09.597460,-0.32
2020-01-07 08:25:09.652451,-0.21
2020-01-07 08:25:09.703503,-0.11
2020-01-07 08:25:09.754458,-0.02
2020-01-07 08:25:09.807381,0.1
2020-01-07 08:25:09.857425,0.19
2020-01-07 08:25:09.907728,0.29
2020-01-07 08:25:09.962378,0.39
2020-01-07 08:25:10.017404,0.49
2020-01-07 08:25:10.072517,0.59
2020-01-07 08:25:10.123186,0.66
2020-01-07 08:25:10.177364,0.74
2020-01-07 08:25:10.227371,0.81
2020-01-07 08:25:10.282309,0.87
2020-01-07 08:25:10.332712,0.91
2020-01-07 08:25:10.387494,0.95
2020-01-07 08:25:10.442403,0.98
2020-01-07 08:25:10.497436,1.0
2020-01-07 08:25:10.552395,1.0
2020-01-07 08:25:10.602559,0.99
2020-01-07 08:25:10.659268,0.98
2020-01-07 08:25:10.720979,0.95
2020-01-07 08:25:10.772345,0.9
